 244.7602622  -22.8895390   7.2259459  -10.7576701  -24.8712443  6050474022205913856  N  YYY 
 244.7629580  -24.1358882   6.7691039   -6.4851240  -26.7338577  6050053008032086528  N  NYN 
 244.7642177  -23.7358611   6.8575032   -6.9570797  -25.6497030  6050133031864786432  N  YYY 
 244.7687919  -23.0522287   7.2199315  -12.0806659  -25.1034037  6050458629043043840  N  YYY 
 244.7697445  -23.1314462   7.0838803   -8.0781558  -24.8668016  6050449283194168576  N  YYY 
 244.7818648  -23.0924655   7.1425715   -9.0161224  -21.1056324  6050449661151304832  N  YYY 
 244.8116354  -23.6274009   6.7197931  -10.6746680  -23.7517555  6050142931765929984  N  NYY 
 244.8186939  -24.1758602   7.2191896   -7.3553558  -27.3459894  6050040161788552320  N  YYY 
 244.8190594  -23.3271676   7.1373684   -9.9519823  -25.7111986  6050256903017004800  N  YYY 
 244.8352668  -22.5745065   7.4568352  -12.4315568  -24.5352444  6050506079842427904  N  YNY 
 244.9514822  -22.2145137   7.2034639  -11.3171590  -25.1051703  6052068657664195072  N  YYY 
 244.9534994  -21.6767775   7.3930368  -11.3095989  -25.1250549  6244253635112032384  N  NNY 
 244.9621076  -23.0356994   7.4568543  -16.1085845  -25.7772390  6050456567458690432  N  YNN 
 244.9641629  -22.6908256   7.0688496   -8.6134305  -21.5933590  6050500788442658816  N  YYY 
 244.9660694  -23.3947575   7.1250433   -7.1799841  -21.2183397  6050242300128148736  N  YYY 
 244.9789695  -22.6257402   6.7974574   -7.7913265  -25.8692098  6050502162832208512  N  NYN 
 244.9796249  -23.4517186   6.7651128   -8.1402048  -25.0387833  6050240440405358080  N  NYY 
 245.0256111  -22.2108059   7.1139175  -11.3290954  -25.3109882  6052065977604571520  N  YYY 
 245.0285347  -22.7923276   7.0466539   -8.1404805  -20.3841175  6050487456864139392  N  YYY 
 245.0315170  -23.9876055   7.5496186   -6.5214983  -26.5509384  6050067061167006720  N  YYY 
 245.0514567  -22.0954665   7.3661365   -7.8458987  -21.1990734  6052071372084024320  N  YYY 
 245.0577011  -23.3123585   7.1381730   -6.6550543  -26.1897744  6050248931557659264  N  YYY 
 245.0626579  -23.5450324   6.9846209   -9.9033160  -20.9632063  6050235183365342080  N  YYY 
 245.0759843  -25.1874760   7.2935803  -11.7111096  -21.8718548  6048819051047156352  N  YNN 
 245.0954405  -22.4512472   7.0040295   -9.9395373  -19.1714220  6050514120021417728  N  YYY 
 245.1040537  -21.8401166   7.3866558  -11.7105443  -25.0774982  6052094358748726656  N  NNY 
 245.1086503  -22.9287105   7.2342635  -10.8251972  -25.0600733  6050481237751463040  N  YYY 
 245.1095098  -24.2730638   6.9147301  -11.9197552  -21.3275600  6049307990122999936  N  YNN 
 245.1298918  -21.6042950   7.3189875  -11.5019884  -24.6842431  6244278305404148352  N  YNY 
 245.1439841  -24.5057925   7.2747514   -5.7073499  -26.3357934  6049277886695322880  N  YYY 
 245.1914451  -23.8059128   7.4001581  -10.5039722  -24.4686180  6050087677009711744  N  YYY 
 245.2014377  -23.2128337   6.7527162   -8.0221099  -23.0648788  6050251371099086592  N  NYY 
 245.2051976  -22.5871027   7.4088331  -12.4144639  -19.1460434  6050497215025829632  N  YYN 
 245.2092485  -22.5941937   6.9481782  -10.7181339  -19.7662749  6050496459111584384  N  YYY 
 245.2105714  -23.7985192   7.2421883   -9.8487824  -23.7024237  6050181483391170176  N  YYY 
 245.2190482  -24.1829607   7.0693007  -13.6801749  -25.6208623  6049310223505995648  N  YYN 
 245.2229827  -23.8561457   7.5475155  -12.3213335  -24.3146082  6050075483599453184  N  YYY 
 245.2412641  -23.5322723   6.7827717   -5.8382056  -24.3951615  6050189867167356672  N  NYY 
 245.2592408  -23.9777950   7.4340507  -13.1132300  -25.2997588  6050070531500394240  N  YYY 
 245.2712232  -25.4618841   7.6556530   -7.0057901  -26.7427623  6048612514663537280  N  YYN 
 245.3049862  -23.1857526   7.1951319   -9.1322628  -24.1418746  6050274254684974080  N  YYY 
 245.3103720  -23.7056877   7.2226933  -12.6082095  -26.9739912  6050183716774345472  N  YYY 
 245.3121991  -25.5003672   7.1360012  -16.0765442  -22.9668151  6048611483871441408  N  YNN 
 245.3159619  -22.6680363   7.3044758   -8.6332623  -21.9441896  6050492439026465280  N  YYY 
 245.3188750  -23.6013089   6.7363911   -6.3627030  -25.9416676  6050185533543267584  N  NYY 
 245.3200013  -22.6936469   7.4233059  -11.5294764  -24.2291276  6050491992349863424  N  YYY 
 245.3269737  -22.9162040   7.1955958   -8.3247713  -24.0752129  6050297206990387840  Y  YYY 
 245.3299098  -23.7080886   7.1738973  -11.2562671  -24.4494908  6050172068822858624  Y  YYY 
 245.3685118  -23.2031990   7.1471582   -9.0318774  -25.2073682  6050271368466947200  N  YYY 
 245.3694898  -23.5469440   7.1994397   -9.8968299  -26.8778716  6050191619514003584  N  YYY 
 245.3716289  -24.0886773   7.2108001   -6.4894548  -24.6810160  6049317645209483008  N  YYY 
 245.3719451  -23.2175441   7.1928680   -9.2122799  -24.4938598  6050271162308516096  N  YYY 
 245.3730855  -25.4954265   7.2232364   -6.1377520  -25.6165086  6048608906890968960  N  YYY 
 245.3733772  -21.4844638   7.1008182   -6.7230774  -21.6137509  6052132498058667392  N  YYN 
 245.3790844  -23.0322410   7.1851652   -8.6791204  -24.3265972  6050277999896626432  N  YYY 
 245.3830188  -23.0279804   7.2990560   -6.6259766  -26.2584603  6050277999896626944  Y  YYY 
 245.3995560  -23.9177351   7.4173799  -12.3102758  -24.3592258  6050164303519025024  N  YYY 
 245.4070224  -23.5417574   6.9994814   -9.2872444  -25.6514810  6050191963111385984  N  YYY 
 245.4160649  -23.1944491   6.7506481   -9.5809089  -25.2985125  6050271265387894272  N  NYY 
 245.4218928  -22.2016671   7.5293834  -11.9053360  -25.1332089  6052023234089878528  N  NNY 
 245.4249422  -23.2288119   7.1975578  -11.7723917  -25.2434014  6050270303315054080  Y  YYY 
 245.4454206  -24.2031326   7.1992887   -7.1200785  -27.0919177  6049311666614988928  N  YYY 
 245.4496617  -25.9465344   7.6234139   -7.3655839  -24.2002547  6048533521623971584  N  YNN 
 245.4519844  -23.6743658   6.6315638   -5.3888329  -26.4588268  6050177459004435072  Y  NYN 
 245.4550405  -23.0822995   6.8474807  -14.8110485  -30.4843227  6050276728586382208  N  YNN 
 245.4589014  -22.6052132   6.9584609   -9.3848718  -21.1496115  6051994165751010304  N  YYY 
 245.4772712  -24.3247113   7.1156052  -11.0839775  -22.2783822  6049297888359883008  N  YYY 
 245.4794135  -21.8679688   6.8381720   -9.2578566  -21.1368171  6052101746092248960  N  NYN 
 245.4831924  -23.3506293   7.1422952  -11.2334398  -24.2780396  6050221478126823680  N  YYY 
 245.4891375  -23.4918787   6.9127641   -9.9084515  -26.1112435  6050192925184232576  N  YYY 
 245.4903003  -24.4955294   7.2126512  -14.1341373  -25.0336494  6049286687085135360  Y  YYY 
 245.4920541  -24.4936850   7.1386823  -11.3881047  -22.4901525  6049286682788546816  N  YYY 
 245.4940576  -24.3168186   7.3257164   -5.6340622  -26.5805101  6049297922719620992  N  YYY 
 245.5075466  -22.8271415   6.9829897   -9.7302782  -19.7453718  6050298890617501440  N  YYY 
 245.5080559  -22.7615310   7.0379573   -7.5598592  -25.7698588  6051801338898199296  N  YYY 
 245.5149737  -23.5295079   7.3554526   -7.0413381  -26.0059636  6050180894977922560  N  YYY 
 245.5221805  -22.2870675   7.1003611   -8.1358990  -21.7227759  6052009971230771072  N  YYY 
 245.5229213  -22.5643877   7.1056670   -7.9891559  -25.0147261  6051808176486211840  N  YYY 
 245.5415714  -23.0084865   6.7621205  -10.0766334  -19.5166193  6050283325656002176  N  NYY 
 245.5416390  -24.1534273   7.2324703   -8.1335230  -28.9157890  6049313453321383040  N  YYY 
 245.5418250  -21.6549153   7.1944559   -9.4182481  -21.4009971  6052114802793345792  N  YYY 
 245.5422420  -24.1515838   7.2538183   -6.8034339  -27.1287322  6049313453321383168  N  YYY 
 245.5606130  -23.7866267   7.0039044   -9.0616833  -26.5245401  6050172756017616256  N  YYY 
 245.5606665  -23.9504451   7.1954208   -7.1550111  -26.8900918  6049414088698236032  N  YYY 
 245.5638617  -25.1931914   6.9860692   -6.5640504  -26.9410513  6048993461079183488  N  YYY 
 245.5747652  -25.1001811   6.8785484  -11.4454062  -22.3491360  6049187559240082432  N  NYN 
 245.5771859  -23.3634859   6.9736285   -6.9342943  -26.2784675  6050218523189626624  Y  YYY 
 245.5991467  -24.2359517   7.0174436   -5.9707687  -26.5285158  6049300293541570560  N  YYY 
 245.6008367  -22.3969641   7.3399806  -12.0019560  -24.7530679  6052003339801183616  N  YYY 
 245.6039794  -23.4987081   7.2293169   -8.1074494  -25.8299657  6050204641855013376  Y  YYY 
 245.6049610  -24.0872219   7.3439992  -15.7895832  -23.2359217  6049407594709184256  N  YYN 
 245.6131174  -24.0530401   7.4217545   -9.1130431  -23.5608914  6049408183118591360  N  YYY 
 245.6182318  -22.5863555   6.9547798   -9.7518267  -19.2765557  6051807317492721920  N  YYY 
 245.6221899  -23.0514170   6.7708913   -9.0018170  -24.4867749  6050279236847130752  N  YYY 
 245.6249823  -24.1898230   7.1765123   -6.0305922  -27.1151689  6049300671498698624  N  YYY 
 245.6253709  -25.5423085   7.1879208  -11.9873747  -24.1006674  6048596674824189184  N  YYY 
 245.6266038  -22.5846631   6.7893960   -9.7386088  -19.4481993  6051807317492719872  N  NYY 
 245.6266344  -24.1887256   6.8160249   -6.5884229  -27.5046082  6049394507942713344  N  YYY 
 245.6430982  -23.3895611   7.4777027   -8.2348245  -23.8228961  6050217389318256768  N  YYY 
 245.6470083  -22.7955047   6.8655768   -8.6924678  -23.1233048  6051788728874166528  N  YYY 
 245.6483522  -23.6261376   7.1820112  -10.0933380  -26.4131792  6050176604308499840  Y  YYY 
 245.6530130  -24.3830848   7.3865224   -4.9191935  -27.1808206  6049246864148370176  N  YYY 
 245.6563754  -23.7641231   7.2906223   -5.3680142  -27.5428173  6049422476769797120  N  YYY 
 245.6683610  -23.5640933   7.1889106   -9.6092312  -25.7513273  6050200518686405504  N  YYY 
 245.6818346  -23.1210909   6.7743813   -8.7672179  -24.8521844  6050231648609486336  N  YYY 
 245.6872523  -23.2871068   6.8924737   -8.6626572  -25.4214840  6050220683555127680  Y  YYY 
 245.6966097  -23.0038173   6.7818293   -7.6831642  -24.5553594  6050281092273002496  Y  YYY 
 245.6966974  -23.4291829   7.3835553   -9.1419897  -26.7215033  6050206772159097088  N  YYY 
 245.7026402  -23.0384318   7.1185421   -7.3695976  -26.9273401  6050233675834052352  Y  YYY 
 245.7281827  -21.6360161   7.1615873  -10.6867929  -25.9856295  6052205065824347776  N  YYY 
 245.7491840  -23.4431476   7.2238014   -5.6585343  -25.3703968  6050205878805898240  Y  YYY 
 245.7545371  -21.6215068   7.2670405  -10.9894901  -25.1896462  6052205478141290240  N  YNY 
 245.7584243  -22.4325541   6.9514625   -7.7641241  -19.6632663  6051816251024722176  N  YYY 
 245.7586512  -23.4577836   7.7019858   -5.0714164  -24.6572257  6050205707007205376  N  YNN 
 245.7592331  -23.6829555   6.7722974  -12.7659433  -25.5148539  6049424675793253248  N  NYY 
 245.7668123  -23.7126946   7.6361419   -6.3890794  -27.5678995  6049423748080115072  N  YYN 
 245.7696940  -21.3165981   7.0582873  -11.5361314  -24.7436030  6052231797700550528  N  YYN 
 245.7816947  -25.2762476   7.2179728   -6.1293962  -28.3339133  6048982328524443136  N  YYY 
 245.7825577  -23.0167741   7.1470981   -7.4492133  -25.2983818  6051735162041951616  N  YYY 
 245.7865805  -22.9620482   6.8995495   -8.6434346  -24.4724943  6051735608718562560  Y  YYY 
 245.7970317  -25.2920847   7.0596708   -8.3362974  -25.9860697  6048982118067961088  N  YYY 
 245.7976734  -25.2933829   7.2266952   -7.4035809  -25.1437096  6048981950563533696  N  YYY 
 245.8070054  -23.0663307   6.9866018   -7.6988825  -24.9787742  6050232851200327680  Y  YYY 
 245.8225090  -21.9853554   7.2031326  -10.3775075  -21.2109458  6052043815573779072  N  YYY 
 245.8372945  -24.8702325   7.3740551  -11.8065148  -22.1501164  6049028439293192448  N  YYY 
 245.8419754  -21.4303584   7.0692094   -6.5975503  -21.0044800  6052217985085648256  N  YYN 
 245.8612502  -24.8085071   7.4512454   -8.5512370  -25.6637834  6049216730657682816  N  YYY 
 245.8776337  -24.2224077   6.8040006   -7.4695198  -24.6618857  6049344858120765696  N  YYY 
 245.8847171  -25.3969464   7.3471750   -6.1805851  -25.6398631  6048976762246802944  N  YYY 
 245.8867737  -22.9798012   6.8418272   -9.1507757  -24.0375888  6051734990243252096  Y  YYY 
 245.8949302  -23.6750931   7.1519760   -6.7662025  -24.8108817  6049444638801226368  Y  YYY 
 245.9004690  -24.0392251   6.7247197   -6.1363850  -26.4363478  6049399966845155840  Y  NYY 
 245.9104736  -23.0958781   7.0697896   -8.0729814  -23.5232494  6051730076800626432  Y  YYY 
 245.9179630  -23.2702752   7.0273476  -10.4093944  -24.9000934  6050214881057133312  N  YYY 
 245.9224817  -24.5857347   7.2892296   -4.5293799  -25.8422839  6049229512480391808  N  YYY 
 245.9555863  -23.6909302   7.2001200   -6.8756535  -26.1088719  6049443676728549248  N  YYY 
 245.9592699  -24.0348378   7.0427433   -9.7901408  -23.6696793  6049399593184026880  N  YYY 
 245.9604285  -22.9773545   7.2903138   -9.5783158  -22.1652198  6051733306616059136  Y  YYY 
 245.9648088  -23.2909642   7.3427041   -8.5881120  -27.2551109  6050211681303674368  N  YYY 
 245.9686698  -23.7996786   6.9958276   -5.4824641  -27.3958406  6049430929265606528  N  YYY 
 245.9779871  -24.6423550   7.5875755   -7.4567664  -27.1586891  6049226042146798592  N  YYY 
 245.9795227  -23.5111784   7.4678944   -6.5645460  -26.8109673  6049456183673228672  N  YYY 
 245.9824488  -23.5111068   7.3805038   -6.1204643  -26.8619153  6049456183673228416  N  YYY 
 246.0091195  -23.0322847   7.0748227   -7.9215340  -24.2321153  6051732000945974912  N  YYY 
 246.0104111  -24.6299867   7.7648795   -7.7962013  -27.5115393  6049225423671709568  N  YYN 
 246.0104806  -24.3748215   7.0014782    0.9250657  -31.3642551  6049327506450832768  N  YNN 
